STATION_FILE_FOLDER,STATION,POR_YEAR_FOLDER,FILE_NAME_BASE,FILE_NAME_ALIAS,PLOT_FILE_NAME,TABLE_FILE_NAME,REPORT_FILE_NAME
B95468/2002/CONDUCTIVITY_POINT,B95468,2002,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2003/CONDUCTIVITY_POINT,B95468,2003,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2004/CONDUCTIVITY_POINT,B95468,2004,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2005/CONDUCTIVITY_POINT,B95468,2005,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2006/CONDUCTIVITY_POINT,B95468,2006,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2007/CONDUCTIVITY_POINT,B95468,2007,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2008/CONDUCTIVITY_POINT,B95468,2008,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2009/CONDUCTIVITY_POINT,B95468,2009,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2010/CONDUCTIVITY_POINT,B95468,2010,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2011/CONDUCTIVITY_POINT,B95468,2011,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2012/CONDUCTIVITY_POINT,B95468,2012,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2013/CONDUCTIVITY_POINT,B95468,2013,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2014/CONDUCTIVITY_POINT,B95468,2014,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2015/CONDUCTIVITY_POINT,B95468,2015,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2016/CONDUCTIVITY_POINT,B95468,2016,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2017/CONDUCTIVITY_POINT,B95468,2017,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2018/CONDUCTIVITY_POINT,B95468,2018,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2019/CONDUCTIVITY_POINT,B95468,2019,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/2020/CONDUCTIVITY_POINT,B95468,2020,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95468/POR/CONDUCTIVITY_POINT,B95468,POR,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1989/CONDUCTIVITY_POINT,B95500,1989,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1990/CONDUCTIVITY_POINT,B95500,1990,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1991/CONDUCTIVITY_POINT,B95500,1991,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1992/CONDUCTIVITY_POINT,B95500,1992,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1993/CONDUCTIVITY_POINT,B95500,1993,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1994/CONDUCTIVITY_POINT,B95500,1994,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1995/CONDUCTIVITY_POINT,B95500,1995,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1996/CONDUCTIVITY_POINT,B95500,1996,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1997/CONDUCTIVITY_POINT,B95500,1997,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1998/CONDUCTIVITY_POINT,B95500,1998,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/1999/CONDUCTIVITY_POINT,B95500,1999,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2000/CONDUCTIVITY_POINT,B95500,2000,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2001/CONDUCTIVITY_POINT,B95500,2001,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2002/CONDUCTIVITY_POINT,B95500,2002,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2003/CONDUCTIVITY_POINT,B95500,2003,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2004/CONDUCTIVITY_POINT,B95500,2004,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2005/CONDUCTIVITY_POINT,B95500,2005,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2006/CONDUCTIVITY_POINT,B95500,2006,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2007/CONDUCTIVITY_POINT,B95500,2007,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2008/CONDUCTIVITY_POINT,B95500,2008,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2009/CONDUCTIVITY_POINT,B95500,2009,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/2010/CONDUCTIVITY_POINT,B95500,2010,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B95500/POR/CONDUCTIVITY_POINT,B95500,POR,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B9550000/2006/CONDUCTIVITY_POINT,B9550000,2006,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B9550000/2007/CONDUCTIVITY_POINT,B9550000,2007,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B9550000/2008/CONDUCTIVITY_POINT,B9550000,2008,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
B9550000/2009/CONDUCTIVITY_POINT,B9550000,2009,CONDUCTIVITY_POINT,Conductivity (uS/cm),CONDUCTIVITY_POINT_PLOT.PNG,CONDUCTIVITY_POINT_DATA.CSV,
