Title: "SJR.csv"
11783,PST,'RIVER STAGE (feet)'
20081103,1100,0.00
20081103,1115,0.00
20081103,1130,0.00
20081103,1145,0.00
20081103,1200,0.00
20081103,1215,0.00
20081103,1230,0.00
20081103,1245,0.00
20081103,1300,0.00
20081103,1315,0.00
20081103,1330,0.00
20081103,1345,0.00
20081103,1400,0.00
20081103,1415,0.00
20081103,1430,0.00
20081103,1445,0.00
20081103,1500,0.00
20081103,1515,0.00
20081103,1530,0.00
20081103,1545,0.00
20081103,1600,0.00
20081103,1615,0.00
20081103,1630,0.00
20081103,1645,0.00
20081103,1700,0.00
20081103,1715,0.00
20081103,1730,0.00
20081103,1745,0.00
20081103,1800,0.00
20081103,1815,0.00
20081103,1830,0.00
20081103,1845,0.00
20081103,1900,0.00
20081103,1915,0.00
20081103,1930,0.00
20081103,1945,0.00
20081103,2000,0.00
20081103,2015,0.00
20081103,2030,0.00
20081103,2045,0.00
20081103,2100,0.00
20081103,2115,0.00
20081103,2130,0.00
20081103,2145,0.00
20081103,2200,0.00
20081103,2215,0.00
20081103,2230,0.00
20081103,2245,0.00
20081103,2300,0.00
20081103,2315,0.00
20081103,2330,0.00
20081103,2345,0.00
20081104,0000,0.00
20081104,0015,0.00
20081104,0030,0.00
20081104,0045,0.00
20081104,0100,0.00
20081104,0115,0.00
20081104,0130,0.00
20081104,0145,0.00
20081104,0200,0.00
20081104,0215,0.00
20081104,0230,0.00
20081104,0245,0.00
20081104,0300,0.00
20081104,0315,0.00
20081104,0330,0.00
20081104,0345,0.00
20081104,0400,0.00
20081104,0415,0.00
20081104,0430,0.00
20081104,0445,0.00
20081104,0500,0.00
20081104,0515,0.00
20081104,0530,0.00
20081104,0545,0.00
20081104,0600,0.00
20081104,0615,0.00
20081104,0630,0.00
20081104,0645,0.00
20081104,0700,0.00
20081104,0715,0.00
20081104,0730,0.00
20081104,0745,0.00
20081104,0800,0.00
20081104,0815,0.00
20081104,0830,0.00
20081104,0845,0.00
20081104,0900,0.00
20081104,0915,0.00
20081104,0930,0.00
20081104,0945,0.00
20081104,1000,0.00
20081104,1015,0.00
20081104,1030,0.00
20081104,1045,0.00
20081104,1100,0.00
20081104,1115,0.00
20081104,1130,0.00
20081104,1145,0.00
20081104,1200,0.00
20081104,1215,0.00
20081104,1230,0.00
20081104,1245,0.00
20081104,1300,0.00
20081104,1315,0.00
20081104,1330,0.00
20081104,1345,0.00
20081104,1400,0.00
20081104,1415,0.00
20081104,1430,0.00
20081104,1445,0.00
20081104,1500,0.00
20081104,1515,0.00
20081104,1530,0.00
20081104,1545,0.00
20081104,1600,0.00
20081104,1615,0.00
20081104,1630,0.00
20081104,1645,0.00
20081104,1700,0.00
20081104,1715,0.00
20081104,1730,0.00
20081104,1745,0.00
20081104,1800,0.00
20081104,1815,0.00
20081104,1830,0.00
20081104,1845,0.00
20081104,1900,0.00
20081104,1915,0.00
20081104,1930,0.00
20081104,1945,0.00
20081104,2000,0.00
20081104,2015,0.00
20081104,2030,0.00
20081104,2045,0.00
20081104,2100,0.00
20081104,2115,0.00
20081104,2130,0.00
20081104,2145,0.00
20081104,2200,0.00
20081104,2215,0.00
20081104,2230,0.00
20081104,2245,0.00
20081104,2300,0.00
20081104,2315,0.00
20081104,2330,0.00
20081104,2345,0.00
20081105,0000,0.00
20081105,0015,0.00
20081105,0030,0.00
20081105,0045,0.00
20081105,0100,0.00
20081105,0115,0.00
20081105,0130,0.00
20081105,0145,0.00
20081105,0200,0.00
20081105,0215,0.00
20081105,0230,0.00
20081105,0245,0.00
20081105,0300,0.00
20081105,0315,0.00
20081105,0330,0.00
20081105,0345,0.00
20081105,0400,0.00
20081105,0415,0.00
20081105,0430,0.00
20081105,0445,0.00
20081105,0500,0.00
20081105,0515,0.00
20081105,0530,0.00
20081105,0545,0.00
20081105,0600,0.00
20081105,0615,0.00
20081105,0630,0.00
20081105,0645,0.00
20081105,0700,0.00
20081105,0715,0.00
20081105,0730,0.00
20081105,0745,0.00
20081105,0800,0.00
20081105,0815,0.00
20081105,0830,0.00
20081105,0845,0.00
20081105,0900,0.00
20081105,0915,0.00
20081105,0930,0.00
20081105,0945,0.00
20081105,1000,0.00
20081105,1015,0.00
20081105,1030,0.00
20081105,1045,0.00
20081105,1100,0.00
20081105,1115,0.00
20081105,1130,0.00
20081105,1145,0.00
20081105,1200,0.00
20081105,1215,0.00
20081105,1230,0.00
20081105,1245,0.00
20081105,1300,0.00
20081105,1315,0.00
20081105,1330,0.00
20081105,1345,0.00
20081105,1400,0.00
20081105,1415,0.00
20081105,1430,0.00
20081105,1445,0.00
20081105,1500,0.00
20081105,1515,0.00
20081105,1530,0.00
20081105,1545,0.00
20081105,1600,0.00
20081105,1615,0.00
20081105,1630,0.00
20081105,1645,0.00
20081105,1700,0.00
20081105,1715,0.00
20081105,1730,0.00
20081105,1745,0.00
20081105,1800,0.00
20081105,1815,0.00
20081105,1830,0.00
20081105,1845,0.00
20081105,1900,0.00
20081105,1915,0.00
20081105,1930,0.00
20081105,1945,0.00
20081105,2000,0.00
20081105,2015,0.00
20081105,2030,0.00
20081105,2045,0.00
20081105,2100,0.00
20081105,2115,0.00
20081105,2130,0.00
20081105,2145,0.00
20081105,2200,0.00
20081105,2215,0.00
20081105,2230,0.00
20081105,2245,0.00
20081105,2300,0.00
20081105,2315,0.00
20081105,2330,0.00
20081105,2345,0.00
20081106,0000,0.00
20081106,0015,0.00
20081106,0030,0.00
20081106,0045,0.00
20081106,0100,0.00
20081106,0115,0.00
20081106,0130,0.00
20081106,0145,0.00
20081106,0200,0.00
20081106,0215,0.00
20081106,0230,0.00
20081106,0245,0.00
20081106,0300,0.00
20081106,0315,0.00
20081106,0330,0.00
20081106,0345,0.00
20081106,0400,0.00
20081106,0415,0.00
20081106,0430,0.00
20081106,0445,0.00
20081106,0500,0.00
20081106,0515,0.00
20081106,0530,0.00
20081106,0545,0.00
20081106,0600,0.00
20081106,0615,0.00
20081106,0630,0.00
20081106,0645,0.00
20081106,0700,0.00
20081106,0715,0.00
20081106,0730,0.00
20081106,0745,0.00
20081106,0800,0.00
20081106,0815,0.00
20081106,0830,0.00
20081106,0845,0.00
20081106,0900,0.00
20081106,0915,0.00
20081106,0930,0.00
20081106,0945,0.00
20081106,1000,0.00
20081106,1015,0.00
20081106,1030,0.00
20081106,1045,0.00
20081106,1100,0.00
20081106,1115,0.00
20081106,1130,0.00
20081106,1145,0.00
20081106,1200,0.00
20081106,1215,0.00
20081106,1230,0.00
20081106,1245,0.00
20081106,1300,0.00
20081106,1315,0.00
20081106,1330,0.00
20081106,1345,0.00
20081106,1400,0.00
20081106,1415,0.00
20081106,1430,0.00
20081106,1445,0.00
20081106,1500,0.00
20081106,1515,0.00
20081106,1530,0.00
20081106,1545,0.00
20081106,1600,0.00
20081106,1615,0.00
20081106,1630,0.00
20081106,1645,0.00
20081106,1700,0.00
20081106,1715,0.00
20081106,1730,0.00
20081106,1745,0.00
20081106,1800,0.00
20081106,1815,0.00
20081106,1830,0.00
20081106,1845,0.00
20081106,1900,0.00
20081106,1915,0.00
20081106,1930,0.00
20081106,1945,0.00
20081106,2000,0.00
20081106,2015,0.00
20081106,2030,0.00
20081106,2045,0.00
20081106,2100,0.00
20081106,2115,0.00
20081106,2130,0.00
20081106,2145,0.00
20081106,2200,0.00
20081106,2215,0.00
20081106,2230,0.00
20081106,2245,0.00
20081106,2300,0.00
20081106,2315,0.00
20081106,2330,0.00
20081106,2345,0.00
20081107,0000,0.00
20081107,0015,0.00
20081107,0030,0.00
20081107,0045,0.00
20081107,0100,0.00
20081107,0115,0.00
20081107,0130,0.00
20081107,0145,0.00
20081107,0200,0.00
20081107,0215,0.00
20081107,0230,0.00
20081107,0245,0.00
20081107,0300,0.00
20081107,0315,0.00
20081107,0330,0.00
20081107,0345,0.00
20081107,0400,0.00
20081107,0415,0.00
20081107,0430,0.00
20081107,0445,0.00
20081107,0500,0.00
20081107,0515,0.00
20081107,0530,0.00
20081107,0545,0.00
20081107,0600,0.00
20081107,0615,0.00
20081107,0630,0.00
20081107,0645,0.00
20081107,0700,0.00
20081107,0715,0.00
20081107,0730,0.00
20081107,0745,0.00
20081107,0800,0.00
20081107,0815,0.00
20081107,0830,0.00
20081107,0845,0.00
20081107,0900,0.00
20081107,0915,0.00
20081107,0930,0.00
20081107,0945,0.00
20081107,1000,0.00
20081107,1015,0.00
20081107,1030,0.00
20081107,1045,0.00
20081107,1100,0.00
20081107,1115,0.00
20081107,1130,0.00
20081107,1145,0.00
20081107,1200,0.00
20081107,1215,0.00
20081107,1230,0.00
20081107,1245,0.00
20081107,1300,0.00
20081107,1315,0.00
20081107,1330,0.00
20081107,1345,0.00
20081107,1400,0.00
20081107,1415,0.00
20081107,1430,0.00
20081107,1445,0.00
20081107,1500,0.00
20081107,1515,0.00
20081107,1530,0.00
20081107,1545,0.00
20081107,1600,0.00
20081107,1615,0.00
20081107,1630,0.00
20081107,1645,0.00
20081107,1700,0.00
20081107,1715,0.00
20081107,1730,0.00
20081107,1745,0.00
20081107,1800,0.00
20081107,1815,0.00
20081107,1830,0.00
20081107,1845,0.00
20081107,1900,0.00
20081107,1915,0.00
20081107,1930,0.00
20081107,1945,0.00
20081107,2000,0.00
20081107,2015,0.00
20081107,2030,0.00
20081107,2045,0.00
20081107,2100,0.00
20081107,2115,0.00
20081107,2130,0.00
20081107,2145,0.00
20081107,2200,0.00
20081107,2215,0.00
20081107,2230,0.00
20081107,2245,0.00
20081107,2300,0.00
20081107,2315,0.00
20081107,2330,0.00
20081107,2345,0.00
20081108,0000,0.00
20081108,0015,0.00
20081108,0030,0.00
20081108,0045,0.00
20081108,0100,0.00
20081108,0115,0.00
20081108,0130,0.00
20081108,0145,0.00
20081108,0200,0.00
20081108,0215,0.00
20081108,0230,0.00
20081108,0245,0.00
20081108,0300,0.00
20081108,0315,0.00
20081108,0330,0.00
20081108,0345,0.00
20081108,0400,0.00
20081108,0415,0.00
20081108,0430,0.00
20081108,0445,0.00
20081108,0500,0.00
20081108,0515,0.00
20081108,0530,0.00
20081108,0545,0.00
20081108,0600,0.00
20081108,0615,0.00
20081108,0630,0.00
20081108,0645,0.00
20081108,0700,0.00
20081108,0730,0.00
20081108,0745,0.00
20081108,0800,0.00
20081108,0815,0.00
20081108,0830,0.00
20081108,0845,0.00
20081108,0900,0.00
20081108,0915,0.00
20081108,0930,0.00
20081108,0945,0.00
20081108,1000,0.00
20081108,1015,0.00
20081108,1030,0.00
20081108,1045,0.00
20081108,1100,0.00
20081108,1115,0.00
20081108,1130,0.00
20081108,1145,0.00
20081108,1200,0.00
20081108,1215,0.00
20081108,1230,0.00
20081108,1245,0.00
20081108,1300,0.00
20081108,1315,0.00
20081108,1330,0.00
20081108,1345,0.00
20081108,1400,0.00
20081108,1415,0.00
20081108,1430,0.00
20081108,1445,0.00
20081108,1500,0.00
20081108,1515,0.00
20081108,1530,0.00
20081108,1545,0.00
20081108,1600,0.00
20081108,1615,0.00
20081108,1630,0.00
20081108,1645,0.00
20081108,1700,0.00
20081108,1715,0.00
20081108,1730,0.00
20081108,1745,0.00
20081108,1800,0.00
20081108,1815,0.00
20081108,1830,0.00
20081108,1845,0.00
20081108,1900,0.00
20081108,1915,0.00
20081108,1930,0.00
20081108,1945,0.00
20081108,2000,0.00
20081108,2015,0.00
20081108,2030,0.00
20081108,2045,0.00
20081108,2100,0.00
20081108,2115,0.00
20081108,2130,0.00
20081108,2145,0.00
20081108,2200,0.00
20081108,2215,0.00
20081108,2230,0.00
20081108,2245,0.00
20081108,2300,0.00
20081108,2315,0.00
20081108,2330,0.00
20081108,2345,0.00
20081109,0000,0.00
20081109,0015,0.00
20081109,0030,0.00
20081109,0045,0.00
20081109,0100,0.00
20081109,0115,0.00
20081109,0130,0.00
20081109,0145,0.00
20081109,0200,0.00
20081109,0215,0.00
20081109,0230,0.00
20081109,0245,0.00
20081109,0300,0.00
20081109,0315,0.00
20081109,0330,0.00
20081109,0345,0.00
20081109,0400,0.00
20081109,0415,0.00
20081109,0430,0.00
20081109,0445,0.00
20081109,0500,0.00
20081109,0515,0.00
20081109,0530,0.00
20081109,0545,0.00
20081109,0600,0.00
20081109,0615,0.00
20081109,0630,0.00
20081109,0645,0.00
20081109,0700,0.00
20081109,0715,0.00
20081109,0730,0.00
20081109,0745,0.00
20081109,0800,0.00
20081109,0815,0.00
20081109,0830,0.00
20081109,0845,0.00
20081109,0900,0.00
20081109,0915,0.00
20081109,0930,0.00
20081109,0945,0.00
20081109,1000,0.00
20081109,1015,0.00
20081109,1030,0.00
20081109,1045,0.00
20081109,1100,0.00
20081109,1115,0.00
20081109,1130,0.00
20081109,1145,0.00
20081109,1200,0.00
20081109,1215,0.00
20081109,1230,0.00
20081109,1245,0.00
20081109,1300,0.00
20081109,1315,0.00
20081109,1330,0.00
20081109,1345,0.00
20081109,1400,0.00
20081109,1415,0.00
20081109,1430,0.00
20081109,1445,0.00
20081109,1500,0.00
20081109,1515,0.00
20081109,1530,0.00
20081109,1545,0.00
20081109,1600,0.00
20081109,1615,0.00
20081109,1630,0.00
20081109,1645,0.00
20081109,1700,0.00
20081109,1715,0.00
20081109,1730,0.00
20081109,1745,0.00
20081109,1800,0.00
20081109,1815,0.00
20081109,1830,0.00
20081109,1845,0.00
20081109,1900,0.00
20081109,1915,0.00
20081109,1930,0.00
20081109,1945,0.00
20081109,2000,0.00
20081109,2015,0.00
20081109,2030,0.00
20081109,2045,0.00
20081109,2100,0.00
20081109,2115,0.00
20081109,2130,0.00
20081109,2145,0.00
20081109,2200,0.00
20081109,2215,0.00
20081109,2230,0.00
20081109,2245,0.00
20081109,2300,0.00
20081109,2315,0.00
20081109,2330,0.00
20081109,2345,0.00
20081110,0000,0.00
20081110,0015,0.00
20081110,0030,0.00
20081110,0045,0.00
20081110,0100,0.00
20081110,0115,0.00
20081110,0130,0.00
20081110,0145,0.00
20081110,0200,0.00
20081110,0215,0.00
20081110,0230,0.00
20081110,0245,0.00
20081110,0300,0.00
20081110,0315,0.00
20081110,0330,0.00
20081110,0345,0.00
20081110,0400,0.00
20081110,0415,0.00
20081110,0430,0.00
20081110,0445,0.00
20081110,0500,0.00
20081110,0515,0.00
20081110,0530,0.00
20081110,0545,0.00
20081110,0600,0.00
20081110,0615,0.00
20081110,0630,0.00
20081110,0645,0.00
20081110,0700,0.00
20081110,0715,0.00
20081110,0730,0.00
20081110,0745,0.00
20081110,0800,0.00
20081110,0815,0.00
20081110,0830,0.00
20081110,0845,0.00
20081110,0900,0.00
20081110,0915,0.00
20081110,0930,0.00
20081110,0945,0.00
20081110,1000,0.00
20081110,1015,0.00
20081110,1030,0.00
20081110,1045,0.00
20081110,1100,0.00
20081110,1115,0.00
20081110,1130,0.00
20081110,1145,0.00
20081110,1200,0.00
20081110,1215,0.00
20081110,1230,0.00
20081110,1245,0.00
20081110,1300,0.00
20081110,1315,0.00
20081110,1330,0.00
20081110,1345,0.00
20081110,1400,0.00
20081110,1415,0.00
20081110,1430,0.00
20081110,1445,0.00
20081110,1500,0.00
20081110,1515,0.00
20081110,1530,0.00
20081110,1545,0.00
20081110,1600,0.00
20081110,1615,0.00
20081110,1630,0.00
20081110,1645,0.00
20081110,1700,0.00
20081110,1715,0.00
20081110,1730,0.00
20081110,1745,0.00
20081110,1800,0.00
20081110,1815,0.00
20081110,1830,0.00
20081110,1845,0.00
20081110,1900,0.00
20081110,1915,0.00
20081110,1930,0.00
20081110,1945,0.00
20081110,2000,0.00
20081110,2015,0.00
20081110,2030,0.00
20081110,2045,0.00
20081110,2100,0.00
20081110,2115,0.00
20081110,2130,0.00
20081110,2145,0.00
20081110,2200,0.00
20081110,2215,0.00
20081110,2230,0.00
20081110,2245,0.00
20081110,2300,0.00
20081110,2315,0.00
20081110,2330,0.00
20081110,2345,0.00
20081111,0000,0.00
20081111,0015,0.00
20081111,0030,0.00
20081111,0045,0.00
20081111,0100,0.00
20081111,0115,0.00
20081111,0130,0.00
20081111,0145,0.00
20081111,0200,0.00
20081111,0215,0.00
20081111,0230,0.00
20081111,0245,0.00
20081111,0300,0.00
20081111,0315,0.00
20081111,0330,0.00
20081111,0345,0.00
20081111,0400,0.00
20081111,0415,0.00
20081111,0430,0.00
20081111,0445,0.00
20081111,0500,0.00
20081111,0515,0.00
20081111,0530,0.00
20081111,0545,0.00
20081111,0600,0.00
20081111,0615,0.00
20081111,0630,0.00
20081111,0645,0.00
20081111,0700,0.00
20081111,0715,0.00
20081111,0730,0.00
20081111,0745,0.00
20081111,0800,0.00
20081111,0815,0.00
20081111,0830,0.00
20081111,0845,0.00
20081111,0900,0.00
20081111,0915,0.00
20081111,0930,0.00
20081111,0945,0.00
20081111,1000,0.00
20081111,1015,0.00
20081111,1030,0.00
20081111,1045,0.00
20081111,1100,0.00
20081111,1115,0.00
20081111,1130,0.00
20081111,1145,0.00
20081111,1200,0.00
20081111,1215,0.00
20081111,1230,0.00
20081111,1245,0.00
20081111,1300,0.00
20081111,1315,0.00
20081111,1330,0.00
20081111,1345,0.00
20081111,1400,0.00
20081111,1415,0.00
20081111,1430,0.00
20081111,1445,0.00
20081111,1500,0.00
20081111,1515,0.00
20081111,1530,0.00
20081111,1545,0.00
20081111,1600,0.00
20081111,1615,0.00
20081111,1630,0.00
20081111,1645,0.00
20081111,1700,0.00
20081111,1715,0.00
20081111,1730,0.00
20081111,1745,0.00
20081111,1800,0.00
20081111,1815,0.00
20081111,1830,0.00
20081111,1845,0.00
20081111,1900,0.00
20081111,1915,0.00
20081111,1930,0.00
20081111,1945,0.00
20081111,2000,0.00
20081111,2015,0.00
20081111,2030,0.00
20081111,2045,0.00
20081111,2100,0.00
20081111,2115,0.00
20081111,2130,0.00
20081111,2145,0.00
20081111,2200,0.00
20081111,2215,0.00
20081111,2230,0.00
20081111,2245,0.00
20081111,2300,0.00
20081111,2315,0.00
20081111,2330,0.00
20081111,2345,0.00
20081112,0000,0.00
20081112,0015,0.00
20081112,0030,0.00
20081112,0045,0.00
20081112,0100,0.00
20081112,0115,0.00
20081112,0130,0.00
20081112,0145,0.00
20081112,0200,0.00
20081112,0215,0.00
20081112,0230,0.00
20081112,0245,0.00
20081112,0300,0.00
20081112,0315,0.00
20081112,0330,0.00
20081112,0345,0.00
20081112,0400,0.00
20081112,0415,0.00
20081112,0430,0.00
20081112,0445,0.00
20081112,0500,0.00
20081112,0515,0.00
20081112,0530,0.00
20081112,0545,0.00
20081112,0600,0.00
20081112,0615,0.00
20081112,0630,0.00
20081112,0645,0.00
20081112,0700,0.00
20081112,0715,0.00
20081112,0730,0.00
20081112,0745,0.00
20081112,0800,0.00
20081112,0815,0.00
20081112,0830,0.00
20081112,0845,0.00
20081112,0900,0.00
20081112,0915,0.00
20081112,0930,0.00
20081112,0945,0.00
20081112,1000,0.00
20081112,1015,0.00
20081112,1030,0.00
20081112,1045,0.00
20081112,1100,0.00
20081112,1115,0.00
20081112,1130,0.00
20081112,1145,0.00
20081112,1200,0.00
20081112,1215,0.00
20081112,1230,0.00
20081112,1245,0.00
20081112,1300,0.00
20081112,1315,0.00
20081112,1330,0.00
20081112,1345,0.00
20081112,1400,0.00
20081112,1415,0.00
20081112,1430,0.00
20081112,1445,0.00
20081112,1500,0.00
20081112,1515,0.00
20081112,1530,0.00
20081112,1545,0.00
20081112,1600,0.00
20081112,1615,0.00
20081112,1630,0.00
20081112,1645,0.00
20081112,1700,0.00
20081112,1715,0.00
20081112,1730,0.00
20081112,1745,0.00
20081112,1800,0.00
20081112,1815,0.00
20081112,1830,0.00
20081112,1845,0.00
20081112,1900,0.00
20081112,1915,0.00
20081112,1930,0.00
20081112,1945,0.00
20081112,2000,0.00
20081112,2015,0.00
20081112,2030,0.00
20081112,2045,0.00
20081112,2100,0.00
20081112,2115,0.00
20081112,2130,0.00
20081112,2145,0.00
20081112,2200,0.00
20081112,2215,0.00
20081112,2230,0.00
20081112,2245,0.00
20081112,2300,0.00
20081112,2315,0.00
20081112,2330,0.00
20081112,2345,0.00
20081113,0000,0.00
20081113,0015,0.00
20081113,0030,0.00
20081113,0045,0.00
20081113,0100,0.00
20081113,0115,0.00
20081113,0130,0.00
20081113,0145,0.00
20081113,0200,0.00
20081113,0215,0.00
20081113,0230,0.00
20081113,0245,0.00
20081113,0300,0.00
20081113,0315,0.00
20081113,0330,0.00
20081113,0345,0.00
20081113,0400,0.00
20081113,0415,0.00
20081113,0430,0.00
20081113,0445,0.00
20081113,0500,0.00
20081113,0515,0.00
20081113,0530,0.00
20081113,0545,0.00
20081113,0600,0.00
20081113,0615,0.00
20081113,0630,0.00
20081113,0645,0.00
20081113,0700,0.00
20081113,0715,0.00
20081113,0730,0.00
20081113,0745,0.00
20081113,0800,0.00
20081113,0815,0.00
20081113,0830,0.00
20081113,0845,0.00
20081113,0900,0.00
20081113,0915,0.00
20081113,0930,0.00
20081113,0945,0.00
20081113,1000,0.00
20081113,1015,0.00
20081113,1030,0.00
20081113,1045,0.00
20081113,1100,0.00
20081113,1115,0.00
20081113,1130,0.00
20081113,1145,0.00
20081113,1200,0.00
20081113,1215,0.00
20081113,1230,0.00
20081113,1245,0.00
20081113,1300,0.00
20081113,1315,0.00
20081113,1330,0.00
20081113,1345,0.00
20081113,1400,0.00
20081113,1415,0.00
20081113,1430,0.00
20081113,1445,0.00
20081113,1500,0.00
20081113,1515,0.00
20081113,1530,0.00
20081113,1545,0.00
20081113,1600,0.00
20081113,1615,0.00
20081113,1630,0.00
20081113,1645,0.00
20081113,1700,0.00
20081113,1715,0.00
20081113,1730,0.00
20081113,1745,0.00
20081113,1800,0.00
20081113,1815,0.00
20081113,1830,0.00
20081113,1845,0.00
20081113,1900,0.00
20081113,1915,0.00
20081113,1930,0.00
20081113,1945,0.00
20081113,2000,0.00
20081113,2015,0.00
20081113,2030,0.00
20081113,2045,0.00
20081113,2100,0.00
20081113,2115,0.00
20081113,2130,0.00
20081113,2145,0.00
20081113,2200,0.00
20081113,2215,0.00
20081113,2230,0.00
20081113,2245,0.00
20081113,2300,0.00
20081113,2315,0.00
20081113,2330,0.00
20081113,2345,0.00
20081114,0000,0.00
20081114,0015,0.00
20081114,0030,0.00
20081114,0045,0.00
20081114,0100,0.00
20081114,0115,0.00
20081114,0130,0.00
20081114,0145,0.00
20081114,0200,0.00
20081114,0215,0.00
20081114,0230,0.00
20081114,0245,0.00
20081114,0300,0.00
20081114,0315,0.00
20081114,0330,0.00
20081114,0345,0.00
20081114,0400,0.00
20081114,0415,0.00
20081114,0430,0.00
20081114,0445,0.00
20081114,0500,0.00
20081114,0515,0.00
20081114,0530,0.00
20081114,0545,0.00
20081114,0600,0.00
20081114,0615,0.00
20081114,0630,0.00
20081114,0645,0.00
20081114,0700,0.00
20081114,0715,0.00
20081114,0730,0.00
20081114,0745,0.00
20081114,0800,0.00
20081114,0815,0.00
20081114,0830,0.00
20081114,0845,0.00
20081114,0900,0.00
20081114,0915,0.00
20081114,0930,0.00
20081114,0945,0.00
20081114,1000,0.00
20081114,1015,0.00
20081114,1030,0.00
20081114,1045,0.00
20081114,1100,0.00
20081114,1115,0.00
20081114,1130,0.00
20081114,1145,0.00
20081114,1200,0.00
20081114,1215,0.00
20081114,1230,0.00
20081114,1245,0.00
20081114,1300,0.00
20081114,1315,0.00
20081114,1330,0.00
20081114,1345,0.00
20081114,1400,0.00
20081114,1415,0.00
20081114,1430,0.00
20081114,1445,0.00
20081114,1500,0.00
20081114,1515,0.00
20081114,1530,0.00
20081114,1545,0.00
20081114,1600,0.00
20081114,1615,0.00
20081114,1630,0.00
20081114,1645,0.00
20081114,1700,0.00
20081114,1715,0.00
20081114,1730,0.00
20081114,1745,0.00
20081114,1800,0.00
20081114,1815,0.00
20081114,1830,0.00
20081114,1845,0.00
20081114,1900,0.00
20081114,1915,0.00
20081114,1930,0.00
20081114,1945,0.00
20081114,2000,0.00
20081114,2015,0.00
20081114,2030,0.00
20081114,2045,0.00
20081114,2100,0.00
20081114,2115,0.00
20081114,2130,0.00
20081114,2145,0.00
20081114,2200,0.00
20081114,2215,0.00
20081114,2230,0.00
20081114,2245,0.00
20081114,2300,0.00
20081114,2315,0.00
20081114,2330,0.00
20081114,2345,0.00
20081115,0000,0.00
20081115,0015,0.00
20081115,0030,0.00
20081115,0045,0.00
20081115,0100,0.00
20081115,0115,0.00
