STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
JER,E,100,EL COND,20191204 2130,20191204 2130,982, ,uS/cm
JER,E,100,EL COND,20191204 2145,20191204 2145,1016, ,uS/cm
JER,E,100,EL COND,20191204 2200,20191204 2200,1119, ,uS/cm
JER,E,100,EL COND,20191204 2215,20191204 2215,1208, ,uS/cm
JER,E,100,EL COND,20191204 2230,20191204 2230,1267, ,uS/cm
JER,E,100,EL COND,20191204 2245,20191204 2245,1341, ,uS/cm
JER,E,100,EL COND,20191204 2300,20191204 2300,1373, ,uS/cm
JER,E,100,EL COND,20191204 2315,20191204 2315,1333, ,uS/cm
JER,E,100,EL COND,20191204 2330,20191204 2330,1378, ,uS/cm
JER,E,100,EL COND,20191204 2345,20191204 2345,1331, ,uS/cm
JER,E,100,EL COND,20191205 0000,20191205 0000,1292, ,uS/cm
JER,E,100,EL COND,20191205 0015,20191205 0015,1249, ,uS/cm
JER,E,100,EL COND,20191205 0030,20191205 0030,1240, ,uS/cm
JER,E,100,EL COND,20191205 0045,20191205 0045,1218, ,uS/cm
JER,E,100,EL COND,20191205 0100,20191205 0100,1167, ,uS/cm
JER,E,100,EL COND,20191205 0115,20191205 0115,967, ,uS/cm
JER,E,100,EL COND,20191205 0130,20191205 0130,880, ,uS/cm
JER,E,100,EL COND,20191205 0145,20191205 0145,840, ,uS/cm
JER,E,100,EL COND,20191205 0200,20191205 0200,801, ,uS/cm
JER,E,100,EL COND,20191205 0215,20191205 0215,771, ,uS/cm
JER,E,100,EL COND,20191205 0230,20191205 0230,729, ,uS/cm
JER,E,100,EL COND,20191205 0245,20191205 0245,700, ,uS/cm
JER,E,100,EL COND,20191205 0300,20191205 0300,674, ,uS/cm
JER,E,100,EL COND,20191205 0315,20191205 0315,649, ,uS/cm
JER,E,100,EL COND,20191205 0330,20191205 0330,629, ,uS/cm
JER,E,100,EL COND,20191205 0345,20191205 0345,606, ,uS/cm
JER,E,100,EL COND,20191205 0400,20191205 0400,588, ,uS/cm
JER,E,100,EL COND,20191205 0415,20191205 0415,564, ,uS/cm
JER,E,100,EL COND,20191205 0430,20191205 0430,548, ,uS/cm
JER,E,100,EL COND,20191205 0445,20191205 0445,534, ,uS/cm
JER,E,100,EL COND,20191205 0500,20191205 0500,524, ,uS/cm
JER,E,100,EL COND,20191205 0515,20191205 0515,514, ,uS/cm
JER,E,100,EL COND,20191205 0530,20191205 0530,515, ,uS/cm
JER,E,100,EL COND,20191205 0545,20191205 0545,506, ,uS/cm
JER,E,100,EL COND,20191205 0600,20191205 0600,516, ,uS/cm
JER,E,100,EL COND,20191205 0615,20191205 0615,532, ,uS/cm
JER,E,100,EL COND,20191205 0630,20191205 0630,560, ,uS/cm
JER,E,100,EL COND,20191205 0645,20191205 0645,588, ,uS/cm
JER,E,100,EL COND,20191205 0700,20191205 0700,580, ,uS/cm
JER,E,100,EL COND,20191205 0715,20191205 0715,571, ,uS/cm
JER,E,100,EL COND,20191205 0730,20191205 0730,564, ,uS/cm
JER,E,100,EL COND,20191205 0745,20191205 0745,569, ,uS/cm
JER,E,100,EL COND,20191205 0800,20191205 0800,579, ,uS/cm
JER,E,100,EL COND,20191205 0815,20191205 0815,582, ,uS/cm
JER,E,100,EL COND,20191205 0830,20191205 0830,585, ,uS/cm
JER,E,100,EL COND,20191205 0845,20191205 0845,589, ,uS/cm
JER,E,100,EL COND,20191205 0900,20191205 0900,602, ,uS/cm
JER,E,100,EL COND,20191205 0915,20191205 0915,629, ,uS/cm
JER,E,100,EL COND,20191205 0930,20191205 0930,664, ,uS/cm
JER,E,100,EL COND,20191205 0945,20191205 0945,684, ,uS/cm
JER,E,100,EL COND,20191205 1000,20191205 1000,702, ,uS/cm
JER,E,100,EL COND,20191205 1015,20191205 1015,723, ,uS/cm
JER,E,100,EL COND,20191205 1030,20191205 1030,759, ,uS/cm
JER,E,100,EL COND,20191205 1045,20191205 1045,899, ,uS/cm
JER,E,100,EL COND,20191205 1100,20191205 1100,1018, ,uS/cm
JER,E,100,EL COND,20191205 1115,20191205 1115,1128, ,uS/cm
JER,E,100,EL COND,20191205 1130,20191205 1130,1315, ,uS/cm
JER,E,100,EL COND,20191205 1145,20191205 1145,1535, ,uS/cm
JER,E,100,EL COND,20191205 1200,20191205 1200,1685, ,uS/cm
JER,E,100,EL COND,20191205 1215,20191205 1215,1746, ,uS/cm
JER,E,100,EL COND,20191205 1230,20191205 1230,1891, ,uS/cm
JER,E,100,EL COND,20191205 1245,20191205 1245,1921, ,uS/cm
JER,E,100,EL COND,20191205 1300,20191205 1300,1941, ,uS/cm
JER,E,100,EL COND,20191205 1315,20191205 1315,2026, ,uS/cm
JER,E,100,EL COND,20191205 1330,20191205 1330,2182, ,uS/cm
JER,E,100,EL COND,20191205 1345,20191205 1345,2231, ,uS/cm
JER,E,100,EL COND,20191205 1400,20191205 1400,2090, ,uS/cm
JER,E,100,EL COND,20191205 1415,20191205 1415,1975, ,uS/cm
JER,E,100,EL COND,20191205 1430,20191205 1430,1922, ,uS/cm
JER,E,100,EL COND,20191205 1445,20191205 1445,1921, ,uS/cm
JER,E,100,EL COND,20191205 1500,20191205 1500,1945, ,uS/cm
JER,E,100,EL COND,20191205 1515,20191205 1515,1759, ,uS/cm
JER,E,100,EL COND,20191205 1530,20191205 1530,1450, ,uS/cm
JER,E,100,EL COND,20191205 1545,20191205 1545,1259, ,uS/cm
JER,E,100,EL COND,20191205 1600,20191205 1600,1128, ,uS/cm
JER,E,100,EL COND,20191205 1615,20191205 1615,1028, ,uS/cm
JER,E,100,EL COND,20191205 1630,20191205 1630,937, ,uS/cm
JER,E,100,EL COND,20191205 1645,20191205 1645,860, ,uS/cm
JER,E,100,EL COND,20191205 1700,20191205 1700,806, ,uS/cm
JER,E,100,EL COND,20191205 1715,20191205 1715,754, ,uS/cm
JER,E,100,EL COND,20191205 1730,20191205 1730,721, ,uS/cm
JER,E,100,EL COND,20191205 1745,20191205 1745,702, ,uS/cm
JER,E,100,EL COND,20191205 1800,20191205 1800,691, ,uS/cm
JER,E,100,EL COND,20191205 1815,20191205 1815,678, ,uS/cm
JER,E,100,EL COND,20191205 1830,20191205 1830,655, ,uS/cm
JER,E,100,EL COND,20191205 1845,20191205 1845,640, ,uS/cm
JER,E,100,EL COND,20191205 1900,20191205 1900,642, ,uS/cm
JER,E,100,EL COND,20191205 1915,20191205 1915,631, ,uS/cm
JER,E,100,EL COND,20191205 1930,20191205 1930,651, ,uS/cm
JER,E,100,EL COND,20191205 1945,20191205 1945,662, ,uS/cm
JER,E,100,EL COND,20191205 2000,20191205 2000,695, ,uS/cm
JER,E,100,EL COND,20191205 2015,20191205 2015,716, ,uS/cm
JER,E,100,EL COND,20191205 2030,20191205 2030,756, ,uS/cm
JER,E,100,EL COND,20191205 2045,20191205 2045,750, ,uS/cm
JER,E,100,EL COND,20191205 2100,20191205 2100,740, ,uS/cm
JER,E,100,EL COND,20191205 2115,20191205 2115,732, ,uS/cm
JER,E,100,EL COND,20191205 2130,20191205 2130,729, ,uS/cm
JER,E,100,EL COND,20191205 2145,20191205 2145,727, ,uS/cm
JER,E,100,EL COND,20191205 2200,20191205 2200,725, ,uS/cm
JER,E,100,EL COND,20191205 2215,20191205 2215,726, ,uS/cm
JER,E,100,EL COND,20191205 2230,20191205 2230,732, ,uS/cm
JER,E,100,EL COND,20191205 2245,20191205 2245,737, ,uS/cm
JER,E,100,EL COND,20191205 2300,20191205 2300,750, ,uS/cm
JER,E,100,EL COND,20191205 2315,20191205 2315,817, ,uS/cm
JER,E,100,EL COND,20191205 2330,20191205 2330,900, ,uS/cm
JER,E,100,EL COND,20191205 2345,20191205 2345,1042, ,uS/cm
JER,E,100,EL COND,20191206 0000,20191206 0000,1122, ,uS/cm
JER,E,100,EL COND,20191206 0015,20191206 0015,1118, ,uS/cm
JER,E,100,EL COND,20191206 0030,20191206 0030,1211, ,uS/cm
JER,E,100,EL COND,20191206 0045,20191206 0045,1113, ,uS/cm
JER,E,100,EL COND,20191206 0100,20191206 0100,1129, ,uS/cm
JER,E,100,EL COND,20191206 0115,20191206 0115,1127, ,uS/cm
JER,E,100,EL COND,20191206 0130,20191206 0130,1090, ,uS/cm
JER,E,100,EL COND,20191206 0145,20191206 0145,1078, ,uS/cm
JER,E,100,EL COND,20191206 0200,20191206 0200,1086, ,uS/cm
JER,E,100,EL COND,20191206 0215,20191206 0215,1079, ,uS/cm
JER,E,100,EL COND,20191206 0230,20191206 0230,1033, ,uS/cm
JER,E,100,EL COND,20191206 0245,20191206 0245,845, ,uS/cm
JER,E,100,EL COND,20191206 0300,20191206 0300,773, ,uS/cm
JER,E,100,EL COND,20191206 0315,20191206 0315,745, ,uS/cm
JER,E,100,EL COND,20191206 0330,20191206 0330,728, ,uS/cm
JER,E,100,EL COND,20191206 0345,20191206 0345,719, ,uS/cm
JER,E,100,EL COND,20191206 0400,20191206 0400,699, ,uS/cm
JER,E,100,EL COND,20191206 0415,20191206 0415,684, ,uS/cm
JER,E,100,EL COND,20191206 0430,20191206 0430,663, ,uS/cm
JER,E,100,EL COND,20191206 0445,20191206 0445,641, ,uS/cm
JER,E,100,EL COND,20191206 0500,20191206 0500,623, ,uS/cm
JER,E,100,EL COND,20191206 0515,20191206 0515,609, ,uS/cm
JER,E,100,EL COND,20191206 0530,20191206 0530,609, ,uS/cm
JER,E,100,EL COND,20191206 0545,20191206 0545,605, ,uS/cm
JER,E,100,EL COND,20191206 0600,20191206 0600,593, ,uS/cm
JER,E,100,EL COND,20191206 0615,20191206 0615,577, ,uS/cm
JER,E,100,EL COND,20191206 0630,20191206 0630,570, ,uS/cm
JER,E,100,EL COND,20191206 0645,20191206 0645,579, ,uS/cm
JER,E,100,EL COND,20191206 0700,20191206 0700,608, ,uS/cm
JER,E,100,EL COND,20191206 0715,20191206 0715,660, ,uS/cm
JER,E,100,EL COND,20191206 0730,20191206 0730,648, ,uS/cm
JER,E,100,EL COND,20191206 0745,20191206 0745,622, ,uS/cm
JER,E,100,EL COND,20191206 0800,20191206 0800,615, ,uS/cm
JER,E,100,EL COND,20191206 0815,20191206 0815,611, ,uS/cm
JER,E,100,EL COND,20191206 0830,20191206 0830,615, ,uS/cm
JER,E,100,EL COND,20191206 0845,20191206 0845,615, ,uS/cm
JER,E,100,EL COND,20191206 0900,20191206 0900,617, ,uS/cm
JER,E,100,EL COND,20191206 0915,20191206 0915,622, ,uS/cm
JER,E,100,EL COND,20191206 0930,20191206 0930,629, ,uS/cm
JER,E,100,EL COND,20191206 0945,20191206 0945,647, ,uS/cm
JER,E,100,EL COND,20191206 1000,20191206 1000,675, ,uS/cm
JER,E,100,EL COND,20191206 1015,20191206 1015,707, ,uS/cm
JER,E,100,EL COND,20191206 1030,20191206 1030,738, ,uS/cm
JER,E,100,EL COND,20191206 1045,20191206 1045,777, ,uS/cm
JER,E,100,EL COND,20191206 1100,20191206 1100,866, ,uS/cm
JER,E,100,EL COND,20191206 1115,20191206 1115,1004, ,uS/cm
JER,E,100,EL COND,20191206 1130,20191206 1130,1094, ,uS/cm
JER,E,100,EL COND,20191206 1145,20191206 1145,1250, ,uS/cm
JER,E,100,EL COND,20191206 1200,20191206 1200,1397, ,uS/cm
JER,E,100,EL COND,20191206 1215,20191206 1215,1617, ,uS/cm
JER,E,100,EL COND,20191206 1230,20191206 1230,1806, ,uS/cm
JER,E,100,EL COND,20191206 1245,20191206 1245,1927, ,uS/cm
JER,E,100,EL COND,20191206 1300,20191206 1300,2068, ,uS/cm
JER,E,100,EL COND,20191206 1315,20191206 1315,2136, ,uS/cm
JER,E,100,EL COND,20191206 1330,20191206 1330,2161, ,uS/cm
JER,E,100,EL COND,20191206 1345,20191206 1345,2168, ,uS/cm
JER,E,100,EL COND,20191206 1400,20191206 1400,2359, ,uS/cm
JER,E,100,EL COND,20191206 1415,20191206 1415,2393, ,uS/cm
JER,E,100,EL COND,20191206 1430,20191206 1430,2367, ,uS/cm
JER,E,100,EL COND,20191206 1445,20191206 1445,2335, ,uS/cm
JER,E,100,EL COND,20191206 1500,20191206 1500,2200, ,uS/cm
JER,E,100,EL COND,20191206 1515,20191206 1515,2173, ,uS/cm
JER,E,100,EL COND,20191206 1530,20191206 1530,2136, ,uS/cm
JER,E,100,EL COND,20191206 1545,20191206 1545,2007, ,uS/cm
JER,E,100,EL COND,20191206 1600,20191206 1600,1500, ,uS/cm
JER,E,100,EL COND,20191206 1615,20191206 1615,1405, ,uS/cm
JER,E,100,EL COND,20191206 1630,20191206 1630,1230, ,uS/cm
JER,E,100,EL COND,20191206 1645,20191206 1645,1167, ,uS/cm
JER,E,100,EL COND,20191206 1700,20191206 1700,1043, ,uS/cm
JER,E,100,EL COND,20191206 1715,20191206 1715,936, ,uS/cm
JER,E,100,EL COND,20191206 1730,20191206 1730,883, ,uS/cm
JER,E,100,EL COND,20191206 1745,20191206 1745,831, ,uS/cm
JER,E,100,EL COND,20191206 1800,20191206 1800,792, ,uS/cm
JER,E,100,EL COND,20191206 1815,20191206 1815,764, ,uS/cm
JER,E,100,EL COND,20191206 1830,20191206 1830,726, ,uS/cm
JER,E,100,EL COND,20191206 1845,20191206 1845,696, ,uS/cm
JER,E,100,EL COND,20191206 1900,20191206 1900,688, ,uS/cm
JER,E,100,EL COND,20191206 1915,20191206 1915,675, ,uS/cm
JER,E,100,EL COND,20191206 1930,20191206 1930,684, ,uS/cm
JER,E,100,EL COND,20191206 1945,20191206 1945,661, ,uS/cm
JER,E,100,EL COND,20191206 2000,20191206 2000,662, ,uS/cm
JER,E,100,EL COND,20191206 2015,20191206 2015,694, ,uS/cm
JER,E,100,EL COND,20191206 2030,20191206 2030,721, ,uS/cm
JER,E,100,EL COND,20191206 2045,20191206 2045,775, ,uS/cm
JER,E,100,EL COND,20191206 2100,20191206 2100,824, ,uS/cm
JER,E,100,EL COND,20191206 2115,20191206 2115,812, ,uS/cm
JER,E,100,EL COND,20191206 2130,20191206 2130,808, ,uS/cm
JER,E,100,EL COND,20191206 2145,20191206 2145,790, ,uS/cm
JER,E,100,EL COND,20191206 2200,20191206 2200,777, ,uS/cm
JER,E,100,EL COND,20191206 2215,20191206 2215,778, ,uS/cm
JER,E,100,EL COND,20191206 2230,20191206 2230,779, ,uS/cm
JER,E,100,EL COND,20191206 2245,20191206 2245,779, ,uS/cm
JER,E,100,EL COND,20191206 2300,20191206 2300,784, ,uS/cm
JER,E,100,EL COND,20191206 2315,20191206 2315,788, ,uS/cm
JER,E,100,EL COND,20191206 2330,20191206 2330,823, ,uS/cm
JER,E,100,EL COND,20191206 2345,20191206 2345,889, ,uS/cm
JER,E,100,EL COND,20191207 0000,20191207 0000,951, ,uS/cm
JER,E,100,EL COND,20191207 0015,20191207 0015,1089, ,uS/cm
JER,E,100,EL COND,20191207 0030,20191207 0030,1193, ,uS/cm
JER,E,100,EL COND,20191207 0045,20191207 0045,1262, ,uS/cm
JER,E,100,EL COND,20191207 0100,20191207 0100,1441, ,uS/cm
JER,E,100,EL COND,20191207 0115,20191207 0115,1572, ,uS/cm
JER,E,100,EL COND,20191207 0130,20191207 0130,1574, ,uS/cm
JER,E,100,EL COND,20191207 0145,20191207 0145,1683, ,uS/cm
JER,E,100,EL COND,20191207 0200,20191207 0200,1763, ,uS/cm
JER,E,100,EL COND,20191207 0215,20191207 0215,1882, ,uS/cm
JER,E,100,EL COND,20191207 0230,20191207 0230,1887, ,uS/cm
JER,E,100,EL COND,20191207 0245,20191207 0245,1759, ,uS/cm
JER,E,100,EL COND,20191207 0300,20191207 0300,1645, ,uS/cm
JER,E,100,EL COND,20191207 0315,20191207 0315,1529, ,uS/cm
JER,E,100,EL COND,20191207 0330,20191207 0330,1567, ,uS/cm
JER,E,100,EL COND,20191207 0345,20191207 0345,1567, ,uS/cm
JER,E,100,EL COND,20191207 0400,20191207 0400,1524, ,uS/cm
JER,E,100,EL COND,20191207 0415,20191207 0415,1319, ,uS/cm
JER,E,100,EL COND,20191207 0430,20191207 0430,1131, ,uS/cm
JER,E,100,EL COND,20191207 0445,20191207 0445,1034, ,uS/cm
JER,E,100,EL COND,20191207 0500,20191207 0500,954, ,uS/cm
JER,E,100,EL COND,20191207 0515,20191207 0515,901, ,uS/cm
JER,E,100,EL COND,20191207 0530,20191207 0530,849, ,uS/cm
JER,E,100,EL COND,20191207 0545,20191207 0545,794, ,uS/cm
JER,E,100,EL COND,20191207 0600,20191207 0600,768, ,uS/cm
JER,E,100,EL COND,20191207 0615,20191207 0615,754, ,uS/cm
JER,E,100,EL COND,20191207 0630,20191207 0630,738, ,uS/cm
JER,E,100,EL COND,20191207 0645,20191207 0645,730, ,uS/cm
JER,E,100,EL COND,20191207 0700,20191207 0700,721, ,uS/cm
JER,E,100,EL COND,20191207 0715,20191207 0715,717, ,uS/cm
JER,E,100,EL COND,20191207 0730,20191207 0730,748, ,uS/cm
JER,E,100,EL COND,20191207 0745,20191207 0745,765, ,uS/cm
JER,E,100,EL COND,20191207 0800,20191207 0800,789, ,uS/cm
JER,E,100,EL COND,20191207 0815,20191207 0815,805, ,uS/cm
JER,E,100,EL COND,20191207 0830,20191207 0830,808, ,uS/cm
JER,E,100,EL COND,20191207 0845,20191207 0845,802, ,uS/cm
JER,E,100,EL COND,20191207 0900,20191207 0900,804, ,uS/cm
JER,E,100,EL COND,20191207 0915,20191207 0915,802, ,uS/cm
JER,E,100,EL COND,20191207 0930,20191207 0930,800, ,uS/cm
JER,E,100,EL COND,20191207 0945,20191207 0945,838, ,uS/cm
JER,E,100,EL COND,20191207 1000,20191207 1000,921, ,uS/cm
JER,E,100,EL COND,20191207 1015,20191207 1015,998, ,uS/cm
JER,E,100,EL COND,20191207 1030,20191207 1030,1166, ,uS/cm
JER,E,100,EL COND,20191207 1045,20191207 1045,1334, ,uS/cm
JER,E,100,EL COND,20191207 1100,20191207 1100,1469, ,uS/cm
JER,E,100,EL COND,20191207 1115,20191207 1115,1599, ,uS/cm
JER,E,100,EL COND,20191207 1130,20191207 1130,1737, ,uS/cm
JER,E,100,EL COND,20191207 1145,20191207 1145,1894, ,uS/cm
JER,E,100,EL COND,20191207 1200,20191207 1200,2073, ,uS/cm
JER,E,100,EL COND,20191207 1215,20191207 1215,2225, ,uS/cm
JER,E,100,EL COND,20191207 1230,20191207 1230,2395, ,uS/cm
JER,E,100,EL COND,20191207 1245,20191207 1245,2508, ,uS/cm
JER,E,100,EL COND,20191207 1300,20191207 1300,2623, ,uS/cm
JER,E,100,EL COND,20191207 1315,20191207 1315,2721, ,uS/cm
JER,E,100,EL COND,20191207 1330,20191207 1330,2785, ,uS/cm
JER,E,100,EL COND,20191207 1345,20191207 1345,2865, ,uS/cm
JER,E,100,EL COND,20191207 1400,20191207 1400,2905, ,uS/cm
JER,E,100,EL COND,20191207 1415,20191207 1415,2950, ,uS/cm
JER,E,100,EL COND,20191207 1430,20191207 1430,3001, ,uS/cm
JER,E,100,EL COND,20191207 1445,20191207 1445,3044, ,uS/cm
JER,E,100,EL COND,20191207 1500,20191207 1500,3010, ,uS/cm
JER,E,100,EL COND,20191207 1515,20191207 1515,2960, ,uS/cm
JER,E,100,EL COND,20191207 1530,20191207 1530,2952, ,uS/cm
JER,E,100,EL COND,20191207 1545,20191207 1545,2925, ,uS/cm
JER,E,100,EL COND,20191207 1600,20191207 1600,2858, ,uS/cm
JER,E,100,EL COND,20191207 1615,20191207 1615,2750, ,uS/cm
JER,E,100,EL COND,20191207 1630,20191207 1630,2545, ,uS/cm
JER,E,100,EL COND,20191207 1645,20191207 1645,2337, ,uS/cm
JER,E,100,EL COND,20191207 1700,20191207 1700,1870, ,uS/cm
JER,E,100,EL COND,20191207 1715,20191207 1715,1775, ,uS/cm
JER,E,100,EL COND,20191207 1730,20191207 1730,1866, ,uS/cm
JER,E,100,EL COND,20191207 1745,20191207 1745,1735, ,uS/cm
JER,E,100,EL COND,20191207 1800,20191207 1800,1610, ,uS/cm
JER,E,100,EL COND,20191207 1815,20191207 1815,1453, ,uS/cm
JER,E,100,EL COND,20191207 1830,20191207 1830,1341, ,uS/cm
JER,E,100,EL COND,20191207 1845,20191207 1845,1278, ,uS/cm
JER,E,100,EL COND,20191207 1900,20191207 1900,1210, ,uS/cm
JER,E,100,EL COND,20191207 1915,20191207 1915,1139, ,uS/cm
JER,E,100,EL COND,20191207 1930,20191207 1930,1062, ,uS/cm
JER,E,100,EL COND,20191207 1945,20191207 1945,1013, ,uS/cm
JER,E,100,EL COND,20191207 2000,20191207 2000,942, ,uS/cm
JER,E,100,EL COND,20191207 2015,20191207 2015,903, ,uS/cm
JER,E,100,EL COND,20191207 2030,20191207 2030,867, ,uS/cm
JER,E,100,EL COND,20191207 2045,20191207 2045,854, ,uS/cm
JER,E,100,EL COND,20191207 2100,20191207 2100,840, ,uS/cm
JER,E,100,EL COND,20191207 2115,20191207 2115,852, ,uS/cm
JER,E,100,EL COND,20191207 2130,20191207 2130,856, ,uS/cm
JER,E,100,EL COND,20191207 2145,20191207 2145,889, ,uS/cm
JER,E,100,EL COND,20191207 2200,20191207 2200,885, ,uS/cm
JER,E,100,EL COND,20191207 2215,20191207 2215,891, ,uS/cm
JER,E,100,EL COND,20191207 2230,20191207 2230,954, ,uS/cm
JER,E,100,EL COND,20191207 2245,20191207 2245,920, ,uS/cm
JER,E,100,EL COND,20191207 2300,20191207 2300,913, ,uS/cm
JER,E,100,EL COND,20191207 2315,20191207 2315,915, ,uS/cm
JER,E,100,EL COND,20191207 2330,20191207 2330,924, ,uS/cm
JER,E,100,EL COND,20191207 2345,20191207 2345,934, ,uS/cm
JER,E,100,EL COND,20191208 0000,20191208 0000,949, ,uS/cm
JER,E,100,EL COND,20191208 0015,20191208 0015,976, ,uS/cm
JER,E,100,EL COND,20191208 0030,20191208 0030,1027, ,uS/cm
JER,E,100,EL COND,20191208 0045,20191208 0045,1091, ,uS/cm
JER,E,100,EL COND,20191208 0100,20191208 0100,1177, ,uS/cm
JER,E,100,EL COND,20191208 0115,20191208 0115,1258, ,uS/cm
JER,E,100,EL COND,20191208 0130,20191208 0130,1413, ,uS/cm
JER,E,100,EL COND,20191208 0145,20191208 0145,1533, ,uS/cm
JER,E,100,EL COND,20191208 0200,20191208 0200,1588, ,uS/cm
JER,E,100,EL COND,20191208 0215,20191208 0215,1603, ,uS/cm
JER,E,100,EL COND,20191208 0230,20191208 0230,1735, ,uS/cm
JER,E,100,EL COND,20191208 0245,20191208 0245,1835, ,uS/cm
JER,E,100,EL COND,20191208 0300,20191208 0300,1695, ,uS/cm
JER,E,100,EL COND,20191208 0315,20191208 0315,1693, ,uS/cm
JER,E,100,EL COND,20191208 0330,20191208 0330,1673, ,uS/cm
JER,E,100,EL COND,20191208 0345,20191208 0345,1602, ,uS/cm
JER,E,100,EL COND,20191208 0400,20191208 0400,1611, ,uS/cm
JER,E,100,EL COND,20191208 0415,20191208 0415,1548, ,uS/cm
JER,E,100,EL COND,20191208 0430,20191208 0430,1497, ,uS/cm
JER,E,100,EL COND,20191208 0445,20191208 0445,1241, ,uS/cm
JER,E,100,EL COND,20191208 0500,20191208 0500,1114, ,uS/cm
JER,E,100,EL COND,20191208 0515,20191208 0515,1029, ,uS/cm
JER,E,100,EL COND,20191208 0530,20191208 0530,985, ,uS/cm
JER,E,100,EL COND,20191208 0545,20191208 0545,924, ,uS/cm
JER,E,100,EL COND,20191208 0600,20191208 0600,898, ,uS/cm
JER,E,100,EL COND,20191208 0615,20191208 0615,869, ,uS/cm
JER,E,100,EL COND,20191208 0630,20191208 0630,845, ,uS/cm
JER,E,100,EL COND,20191208 0645,20191208 0645,826, ,uS/cm
JER,E,100,EL COND,20191208 0700,20191208 0700,811, ,uS/cm
JER,E,100,EL COND,20191208 0715,20191208 0715,796, ,uS/cm
JER,E,100,EL COND,20191208 0730,20191208 0730,792, ,uS/cm
JER,E,100,EL COND,20191208 0745,20191208 0745,773, ,uS/cm
JER,E,100,EL COND,20191208 0800,20191208 0800,763, ,uS/cm
JER,E,100,EL COND,20191208 0815,20191208 0815,782, ,uS/cm
JER,E,100,EL COND,20191208 0830,20191208 0830,826, ,uS/cm
JER,E,100,EL COND,20191208 0845,20191208 0845,861, ,uS/cm
JER,E,100,EL COND,20191208 0900,20191208 0900,844, ,uS/cm
JER,E,100,EL COND,20191208 0915,20191208 0915,841, ,uS/cm
JER,E,100,EL COND,20191208 0930,20191208 0930,837, ,uS/cm
JER,E,100,EL COND,20191208 0945,20191208 0945,846, ,uS/cm
JER,E,100,EL COND,20191208 1000,20191208 1000,857, ,uS/cm
JER,E,100,EL COND,20191208 1015,20191208 1015,860, ,uS/cm
JER,E,100,EL COND,20191208 1030,20191208 1030,865, ,uS/cm
JER,E,100,EL COND,20191208 1045,20191208 1045,890, ,uS/cm
JER,E,100,EL COND,20191208 1100,20191208 1100,932, ,uS/cm
JER,E,100,EL COND,20191208 1115,20191208 1115,1012, ,uS/cm
JER,E,100,EL COND,20191208 1130,20191208 1130,1100, ,uS/cm
JER,E,100,EL COND,20191208 1145,20191208 1145,1201, ,uS/cm
JER,E,100,EL COND,20191208 1200,20191208 1200,1297, ,uS/cm
JER,E,100,EL COND,20191208 1215,20191208 1215,1445, ,uS/cm
JER,E,100,EL COND,20191208 1230,20191208 1230,1603, ,uS/cm
JER,E,100,EL COND,20191208 1245,20191208 1245,1832, ,uS/cm
JER,E,100,EL COND,20191208 1300,20191208 1300,1938, ,uS/cm
JER,E,100,EL COND,20191208 1315,20191208 1315,2136, ,uS/cm
JER,E,100,EL COND,20191208 1330,20191208 1330,2300, ,uS/cm
JER,E,100,EL COND,20191208 1345,20191208 1345,2413, ,uS/cm
JER,E,100,EL COND,20191208 1400,20191208 1400,2480, ,uS/cm
JER,E,100,EL COND,20191208 1415,20191208 1415,2483, ,uS/cm
JER,E,100,EL COND,20191208 1430,20191208 1430,2520, ,uS/cm
JER,E,100,EL COND,20191208 1445,20191208 1445,2720, ,uS/cm
JER,E,100,EL COND,20191208 1500,20191208 1500,2620, ,uS/cm
JER,E,100,EL COND,20191208 1515,20191208 1515,2516, ,uS/cm
JER,E,100,EL COND,20191208 1530,20191208 1530,2421, ,uS/cm
JER,E,100,EL COND,20191208 1545,20191208 1545,2435, ,uS/cm
JER,E,100,EL COND,20191208 1600,20191208 1600,2444, ,uS/cm
JER,E,100,EL COND,20191208 1615,20191208 1615,2386, ,uS/cm
JER,E,100,EL COND,20191208 1630,20191208 1630,2090, ,uS/cm
JER,E,100,EL COND,20191208 1645,20191208 1645,1803, ,uS/cm
JER,E,100,EL COND,20191208 1700,20191208 1700,1619, ,uS/cm
JER,E,100,EL COND,20191208 1715,20191208 1715,1470, ,uS/cm
JER,E,100,EL COND,20191208 1730,20191208 1730,1318, ,uS/cm
JER,E,100,EL COND,20191208 1745,20191208 1745,1212, ,uS/cm
JER,E,100,EL COND,20191208 1800,20191208 1800,1125, ,uS/cm
JER,E,100,EL COND,20191208 1815,20191208 1815,1058, ,uS/cm
JER,E,100,EL COND,20191208 1830,20191208 1830,993, ,uS/cm
JER,E,100,EL COND,20191208 1845,20191208 1845,943, ,uS/cm
JER,E,100,EL COND,20191208 1900,20191208 1900,894, ,uS/cm
JER,E,100,EL COND,20191208 1915,20191208 1915,854, ,uS/cm
JER,E,100,EL COND,20191208 1930,20191208 1930,824, ,uS/cm
JER,E,100,EL COND,20191208 1945,20191208 1945,805, ,uS/cm
JER,E,100,EL COND,20191208 2000,20191208 2000,785, ,uS/cm
JER,E,100,EL COND,20191208 2015,20191208 2015,769, ,uS/cm
JER,E,100,EL COND,20191208 2030,20191208 2030,756, ,uS/cm
JER,E,100,EL COND,20191208 2045,20191208 2045,743, ,uS/cm
